LEXEM,FREQ
égid,71
vulneraçã,71
voluntári,71
términ,71
subordin,71
submiss,71
representaçã,71
próx,71
prescriçã,71
crianç,71
coer,71
bah,71
assinat,71
zon,70
vigenc,70
utilizaçã,70
traduç,70
registre-s,70
irrelev,70
hom,70
dê,70
coub,70
corp,70
coincid,70
auxili,70
auto-aplicá,70
antoni,70
a.d.c.t,70
pól,69
prejudicial,69
pes,69
peculi,69
nonagesim,69
lógic,69
impô,69
impropriedad,69
fern,69
fenômen,69
equivoc,69
desig,69
coorden,69
constru,69
cartóri,69
aquisiçã,69
acert,69
xx,68
respe,68
reje,68
potenc,68
noç,68
monetÁr,68
lop,68
liter,68
interv,68
intenc,68
inquestion,68
industr,68
impugnaÇÃ,68
impossibilit,68
ilumin,68
fontel,68
dobr,68
depreend,68
decurs,68
dar-lh,68
confiram-s,68
automá,68
alien,68
órgã,67
índ,67
tranc,67
ter-s,67
serviÇo.,67
repart,67
puls,67
prol,67
plur,67
pesquis,67
não-cumulat,67
lembr,67
leg,67
injust,67
imprim,67
impetraçã,67
hungr,67
estreit,67
elet,67
compulsori,67
compon,67
benefic,67
aplica,67
alago,67
veja-s,66
tarif,66
sic,66
sediment,66
reed,66
pontu,66
obtenç,66
necessári,66
máquin,66
inúmer,66
interfer,66
incen,66
ilegít,66
gabinet,66
fin,66
explic,66
espécie.,66
endereç,66
eiv,66
desval,66
declaração.,66
consult,66
certific,66
carvalh,66
apó,66
xxv,65
vigor,65
respald,65
repÚbl,65
r.i.s.t.f,65
quart,65
providenci,65
patrimon,65
ouv,65
ofici,65
nex,65
mérito.,65
interpretaÇÃ,65
index,65
expõ,65
escol,65
discrimin,65
convoc,65
cofr,65
boa,65
bancár,65
vej,64
valid,64
sp,64
serviço.,64
reedit,64
recepç,64
pub,64
proces,64
privilégi,64
positiv,64
obedi,64
notic,64
negou-s,64
mirand,64
martim,64
insuscetí,64
gratificaÇÃ,64
fpm,64
finanç,64
expect,64
desconsider,64
contribuiçõ,64
circunstanc,64
aparelh,64
alvar,64
agrr,64
acident,64
util,63
subjac,63
rhc,63
quinz,63
outrossim,63
necessÁri,63
extra,63
estatu,63
disposiçã,63
desmembr,63
decisõ,63
cumulat,63
cot,63
alÍquot,63
sargent,62
roub,62
pág.,62
provisóri,62
preter,62
potencial,62
plenário.,62
ordinári,62
municipal,62
mi,62
intimem-se.,62
incabí,62
imin,62
gurgel,62
extradic,62
especÍf,62
destina-s,62
conseqüênc,62
conseguint,62
confirmaçã,62
confeder,62
concretiz,62
compreensã,62
adc,62
transgrid,61
sucumbênc,61
subtra,61
satisfaçã,61
petiÇÃ,61
notici,61
natalin,61
lvi,61
isol,61
inib,61
inespecíf,61
impact,61
h,61
e.c,61
dispô,61
consolidaçã,61
configuraçã,61
combat,61
apelaçã,61
alemanh,61
alegad,61
probatór,60
prime,60
preval,60
prescrição.,60
preconiz,60
pode-s,60
oficie-s,60
mulh,60
inocorrenc,60
inexistência.,60
indústr,60
governament,60
gom,60
galvã,60
famili,60
due,60
departament,60
controvert,60
constata-s,60
conquant,60
castr,60
aufer,60
apelação.,60
almej,60
sucedâne,59
revogaçã,59
quarent,59
qo,59
periculos,59
oitiv,59
lot,59
inexistência.,59
gest,59
faltando-lh,59
deu-s,59
dai,59
concord,59
cabeç,59
aferiçã,59
xxiv,58
tunc,58
transcorr,58
sóci,58
servent,58
rescisória.,58
reclus,58
reapreci,58
págin,58
proc,58
preÇ,58
op,58
monocratic,58
limita-s,58
iperg,58
invas,58
informações.,58
fazendo-,58
exar,58
ele,58
dissent,58
disposiÇÕ,58
consul,58
centav,58
benefÍcio.,58
alun,58
alimentíc,58
ades,58
§§,57
queixa-crim,57
propici,57
presidênc,57
postal,57
jamal,57
inocorrÊnc,57
goi,57
fiduci,57
exaus,57
divulg,57
direcion,57
deslind,57
apreend,57
aplicá,57
violent,56
so,56
rua,56
representaÇÃ,56
rem,56
rejeitaram-s,56
r.i./s.t.f,56
próprios.,56
prorrog,56
pov,56
político-juríd,56
política.,56
perit,56
parquet,56
mora,56
matrícul,56
manej,56
isenÇÃ,56
interposiÇÃ,56
integraçã,56
instância.,56
infl,56
ineficác,56
idé,56
fris,56
fact,56
extingu,56
enriquec,56
emiss,56
elid,56
egrég,56
crÉdit,56
corpor,56
contrári,56
capítul,56
arrol,56
anu,56
alegou-s,56
acost,56
abra-s,56
traslad,55
trans,55
tradu,55
suspender-s,55
revogaÇÃ,55
regenc,55
reclamatór,55
públicos.,55
proíb,55
praç,55
personal,55
organic,55
operaçõ,55
mund,55
injunç,55
indag,55
hospit,55
extrajudic,55
dond,55
desnecessár,55
derrog,55
compat,55
cartori,55
automo,55
arrend,55
agind,55
advogado-ger,55
xvi,54
vên,54
vinh,54
tard,54
suspensão.,54
subst,54
silênci,54
revolv,54
referência.,54
recei,54
pugn,54
prosp,54
mitig,54
mercantil,54
manoel,54
limitaçã,54
licit,54
licc,54
jurídico.,54
judiciária.,54
interpel,54
instituíd,54
instal,54
insignific,54
inexistÊncia.,54
ineg,54
indenização.,54
g,54
fug,54
fracion,54
faz-s,54
desobrig,54
desej,54
cult,54
critÉri,54
credenci,54
cef,54
car,54
boa-fé,54
atra,54
adv,54
sext,53
pro,53
nít,53
licenci,53
lex,53
lep,53
júni,53
jurídico-process,53
incontrovers,53
igp-d,53
homicídi,53
franqu,53
florest,53
estim,53
esper,53
culmin,53
contrad,53
cicl,53
aritmé,53
albert,53
titular,52
tantum,52
sistema,52
referênc,52
pur,52
previdenciária.,52
pretérit,52
obtiv,52
menç,52
intime-s,52
inserç,52
incorr,52
impondo-s,52
homologação.,52
h.c,52
exemplific,52
direç,52
definit,52
dar-se-,52
cível.,52
concepç,52
compulsóri,52
colegial,52
chegar-s,52
chancel,52
certidÃ,52
borj,52
atualizaÇÃ,52
analí,52
adequad,52
abaix,52
unilater,51
tse,51
telefon,51
seqü,51
segurança.,51
previdÊnc,51
patamar,51
oral,51
jurament,51
irregul,51
impregn,51
general,51
destitu,51
céli,51
argu,51
aeron,51
viv,50
vai,50
setent,50
serviços.,50
sentenÇ,50
renunci,50
raciocíni,50
publicaÇÃ,50
provej,50
proporç,50
patrocin,50
oitent,50
numeru,50
necessário.,50
momentâne,50
lê-s,50
insubsist,50
inflaçã,50
indébit,50
implícit,50
generic,50
ess,50
eleg,50
deten,50
cálculo.,50
cronológ,50
competência.,50
comission,50
clausu,50
claudi,50
atipic,50
argumentaçã,50
adentr,50
verossimilhanç,49
vaz,49
taxativ,49
subscri,49
subs,49
reiterad,49
quas,49
privilegi,49
presunçã,49
preceitu,49
penh,49
paralis,49
omn,49
observa-s,49
necessari,49
lim,49
indenizaçã,49
frustr,49
fiq,49
figueired,49
especificad,49
dinâm,49
detr,49
desfav,49
decisum,49
cobranÇ,49
class,49
tort,48
séri,48
suspeit,48
subseç,48
secund,48
retific,48
reenquadr,48
redistribu,48
perman,48
país.,48
paradigmá,48
omissão.,48
negóci,48
ministÉri,48
ministra-relatora.,48
matérias-pr,48
lá,48
insist,48
infantil,48
inatac,48
homologo-,48
favorá,48
expos,48
especif,48
dão,48
detenç,48
delimit,48
começ,48
atl,48
afons,48
acontec,48
Índ,47
urgent,47
temá,47
resgat,47
rafael,47
profund,47
pretende-s,47
prejuiz,47
plenitud,47
onz,47
observe-s,47
mortil,47
meirell,47
mau,47
leasing,47
jurisdiçã,47
jorg,47
inte,47
hely,47
gratificaçã,47
garimp,47
extrafisc,47
expressõ,47
erg,47
eficaz,47
cômput,47
condiçã,47
cinge-s,47
beb,47
adolesc,47
útil,46
vind,46
salÁri,46
retribu,46
põe,46
provisória.,46
propõ,46
marqu,46
manifesta-s,46
laps,46
indiscut,46
impugnaçã,46
imprescindí,46
impon,46
habit,46
escap,46
ect,46
dá-s,46
doz,46
discorr,46
desprovej,46
descaracteriz,46
descaracter,46
deli,46
dav,46
custe,46
curia,46
criminológ,46
credibil,46
compel,46
cite-s,46
causal,46
cauc,46
benefício.,46
automatic,46
august,46
atenç,46
alexandr,46
acr,46
transgred,45
teór,45
restringe-s,45
quesit,45
pÚblica.,45
persist,45
perpetr,45
n.,45
intimaçã,45
integral,45
inexigibil,45
indef,45
impetração.,45
impessoal,45
fax,45
estági,45
equívoc,45
domicíli,45
descompass,45
denunc,45
corrêa.,45
corre,45
cons,45
concre,45
camb,45
apropri,45
afigura-s,45
wagn,44
valendo-m,44
urp/89,44
situaÇÃ,44
seguranÇa.,44
sat,44
ric,44
requisitem-s,44
reportando-m,44
repass,44
remuneração.,44
quinhent,44
publique-s,44
plenÁrio.,44
pis,44
pint,44
pactu,44
oner,44
mão,44
litig,44
internet,44
intenç,44
injunçã,44
idone,44
gar,44
férias,44
excelent,44
exaçã,44
déc,44
desprez,44
deficiênc,44
deduç,44
cunh,44
consegu,44
cobrança.,44
cerc,44
asser,44
adapt,44
xxix,43
situa-s,43
revelar-s,43
resoluçã,43
prola,43
probabil,43
possi,43
ocasion,43
não-pag,43
mantém,43
mantiv,43
furt,43
falar-s,43
execuÇÃ,43
engenh,43
elenc,43
det,43
desacolh,43
defeit,43
compatibil,43
comparec,43
comp,43
carent,43
caminh,43
único.,42
Ônu,42
trânsito.,42
tributÁri,42
temporár,42
telégraf,42
sup,42
strong,42
sel,42
saúde.,42
satisfaz,42
quer,42
quaesti,42
pronunciar-s,42
processo-crim,42
poderá,42
paralel,42
opt,42
operaÇÕ,42
obrigatoriedad,42
norte,42
mescl,42
liquidação.,42
lacun,42
intertempor,42
instituiçã,42
inconsist,42
igualit,42
franc,42
facil,42
escop,42
errône,42
dil,42
despeit,42
denegaçã,42
cÁlcul,42
ataqu,42
apÓ,42
amicu,42
alegr,42
agricult,42
adiant,42
adi-mc,42
/strong,42
óbit,41
vár,41
violênc,41
tributári,41
subsidi,41
seg,41
portugu,41
passag,41
omit,41
ofert,41
majoraÇÃ,41
luc,41
loman,41
inépc,41
intervenÇÃ,41
instruçã,41
influ,41
importaÇÃ,41
impliqu,41
focaliz,41
favorec,41
expropri,41
entã,41
desacord,41
defes,41
conjug,41
citaçã,41
auto-aplicável.,41
atrel,41
acusatór,41
águ,40
vocacion,40
the,40
subsum,40
subprocuradora-ger,40
serviços.,40
rÉu,40
rememor,40
reconhece-s,40
razÕ,40
qualif,40
precon,40
notóri,40
note-s,40
médi,40
milh,40
loc,40
jurisprudÊnc,40
invad,40
intermédi,40
indígen,40
incolum,40
inaceit,40
fundamentação.,40
frise-s,40
extravas,40
extinçã,40
específica.,40
diár,40
digit,40
desconform,40
dec,40
crech,40
conversÃ,40
contraditório.,40
confianç,40
comprovaçã,40
comin,40
colégi,40
braz,40
band,40
automó,40
argentin,40
aplicando-s,40
anÁlis,40
am,40
acat,40
ab-rog,40
supremac,39
serviço.,39
qualificar-s,39
percepçã,39
pena-bas,39
orçament,39
ministro-rela,39
metad,39
mensur,39
material,39
interven,39
importaçã,39
fals,39
espÉci,39
econÔm,39
dá,39
doenç,39
considerá-l,39
arbitrár,39
amér,39
afor,39
administraçã,39
acessór,39
viúv,38
viess,38
valor,38
têm,38
tácit,38
tempestiv,38
superintend,38
reit,38
redig,38
providênc,38
precár,38
precipu,38
possuí,38
populac,38
peÇ,38
pensõ,38
pedr,38
paridad,38
padec,38
pacif,38
obv,38
nun,38
nobr,38
módul,38
mínimo.,38
mérito.,38
moviment,38
miguel,38
manter-s,38
majoraçõ,38
lxix,38
inquérito.,38
inexat,38
ineficaz,38
indivídu,38
impenhor,38
fortal,38
extradiçã,38
evas,38
estupr,38
estr,38
esp,38
elucid,38
distingu,38
deve-s,38
detém,38
destaqu,38
descas,38
desautoriz,38
denegatóri,38
compromiss,38
competÊncia.,38
cabivel,38
beneficiár,38
atitud,38
assess,38
advocatícios.,38
talv,37
suspe,37
surj,37
subaltern,37
sobrecarg,37
sebra,37
resist,37
repous,37
reposiÇÃ,37
rei,37
recuper,37
razo,37
pronunciando-s,37
plaus,37
petróle,37
olvid,37
não-,37
may,37
matéria-pr,37
matricul,37
majoração.,37
maio/90,37
larg,37
guerr,37
galva,37
fepas,37
extensÃ,37
eventual,37
estados-membros.,37
devoluçã,37
devendo-s,37
delegac,37
contradiçã,37
conceb,37
c.c,37
auto-,37
assistênc,37
agrícol,37
vet,36
ultrap,36
troux,36
transitórias.,36
transcr,36
sustentou-s,36
sane,36
ricd,36
resídu,36
reproduç,36
remetam-s,36
reclassific,36
reclamaçã,36
produ,36
procuraçã,36
primi,36
participaçã,36
parece-m,36
ofício.,36
motor,36
manutençã,36
líd,36
lxvi,36
lum,36
legislat,36
investigatóri,36
intimem-s,36
imper,36
ibg,36
hÁ,36
gêner,36
gatilh,36
fórmul,36
funcionári,36
fac-símil,36
extravag,36
espécie.,36
encontrar-s,36
empresar,36
desatend,36
dens,36
dedic,36
declaratórios.,36
convém,36
contraminut,36
contra-razõ,36
cogn,36
cf/69,36
card,36
bing,36
basic,36
amar,36
acessóri,36
êxit,35
trt,35
trimestr,35
suger,35
sobrevei,35
propô,35
periód,35
partilh,35
mantenh,35
mal,35
inúm,35
instruíd,35
infer,35
inequivoc,35
indispon,35
imóvel,35
improcedênc,35
imag,35
gratu,35
fog,35
exord,35
dificuldad,35
destacando-s,35
desfavor,35
descans,35
contável,35
contra-arrazo,35
consequenc,35
concili,35
cb/88,35
cade,35
buscando-s,35
ata,35
acas,35
vêm,34
tÃo-sÓ,34
termin,34
sucessiv,34
salvaguard,34
s.t.j,34
rescis,34
repetiçã,34
remiss,34
realc,34
psb,34
projeç,34
previsã,34
preclusã,34
precatori,34
persecuti,34
pensão.,34
ouça-s,34
omissÃ,34
octávi,34
obrigação.,34
nóbreg,34
mári,34
mel,34
manutenÇÃ,34
laurit,34
invé,34
inoc,34
infra,34
indenizatór,34
impossí,34
il,34
geograf,34
ferraz,34
expediçã,34
excert,34
exaust,34
escalon,34
embraport,34
divergência.,34
desapropriação.,34
desacert,34
del,34
contorn,34
condiçõ,34
condenatóri,34
ascens,34
ar,34
antecipatór,34
alfred,34
agu,34
adstrit,34
acidentari,34
absolv,34
ônibu,33
ínsit,33
urp/88,33
uniÃ,33
tars,33
súdit,33
ri/stf.,33
report,33
rege-s,33
rda,33
procedenc,33
persegu,33
pensão.,33
onu,33
offici,33
obséqui,33
notit,33
mc,33
manifestar-s,33
irrecus,33
interp,33
interestad,33
intent,33
instituÍd,33
inflacionÁrios.,33
indispensa,33
incompati,33
henriqu,33
grev,33
fático-probatór,33
exercÍci,33
estorn,33
edific,33
disponh,33
difam,33
decisÓri,33
decidiu-s,33
clÁusul,33
cambi,33
cabí,33
aproximad,33
alfim,33
advei,33
adstring,33
étic,32
vuln,32
vier,32
verificar-s,32
universitár,32
und,32
tornando-s,32
tempu,32
substituiçã,32
subsequ,32
submete-s,32
sinton,32
sergip,32
sentenÇa.,32
sandov,32
rupt,32
retroaÇÃo.,32
regit,32
refut,32
realç,32
quadrimestr,32
pública.,32
provisÓr,32
promess,32
preponder,32
peticion,32
perfilh,32
patern,32
opô,32
operac,32
obrigaçõ,32
não-cumulatividade.,32
nota-s,32
norte-americ,32
nogu,32
metr,32
libertatil,32
jurid,32
isenÇÃo.,32
irrelevância.,32
interrog,32
inocorrência.,32
imóvel.,32
impress,32
impedi,32
harold,32
fixaÇÃ,32
exceçã,32
espontâne,32
envergad,32
empres,32
empregatici,32
ediÇÃ,32
doaç,32
divergênc,32
dispunh,32
die,32
desvincul,32
desfech,32
desequilíbri,32
desdobr,32
desaparec,32
demit,32
declaração.,32
dativ,32
cés,32
contribuição.,32
complementaÇÃ,32
colabor,32
cláudi,32
cirurg,32
c.l.t,32
btn,32
barbalh,32
amap,32
ajuíz,32
adim,32
actum,32
/,32
verificando-s,31
universal,31
tributário.,31
traç,31
tornou-s,31
teleológ,31
tec,31
sÓ,31
serr,31
sensu,31
semelhanç,31
reduçã,31
qüinqüen,31
priu,31
petit,31
partidár,31
ordinária.,31
ocorrenc,31
nacional,31
irresignaçã,31
induz,31
inalter,31
improb,31
imperi,31
histór,31
harmôn,31
guind,31
gravam,31
fraud,31
fit,31
fiscalizaçã,31
fernand,31
estatutár,31
esforç,31
empír,31
efetivar-s,31
eduard,31
detalh,31
decess,31
contribuiÇÕ,31
consideraçã,31
configuraÇÃ,31
condenação.,31
condenaÇÃ,31
composiçã,31
combust,31
cadin,31
boj,31
benéf,31
anatel,31
alusã,31
altur,31
alme,31
ajud,31
agreg,31
acórdão.,31
abstenh,31
ã,30
vult,30
voluntár,30
vigência.,30
vie,30
vestibul,30
ven,30
veget,30
usu,30
trezent,30
transpl,30
tir,30
taxa,30
sérgi,30
signat,30
siaf,30
sens,30
revelar-se-,30
repos,30
relaÇÃ,30
radic,30
quorum,30
processar-s,30
priva,30
premat,30
prec,30
porvent,30
perfil,30
pagin,30
março/91.,30
mantém,30
jurídicas.,30
jurisprudência.,30
invál,30
inviol,30
intimaÇÃ,30
inteligênc,30
inocorrência.,30
hostil,30
honorÁri,30
ha,30
faun,30
exa,30
escrev,30
débito.,30
doutrinár,30
dissolv,30
direc,30
diplomá,30
devolu,30
denúncia.,30
demiss,30
corol,30
convalid,30
consonânc,30
consideraçõ,30
considera-s,30
compuls,30
compar,30
colig,30
citaÇÃ,30
cf/67,30
cen,30
caracterizaçã,30
branc,30
benefício.,30
araúj,30
aplicá-l,30
antecipad,30
ano-bas,30
administração.,30
acha-s,30
abat,30
Índices.,29
tre,29
transitori,29
terren,29
singel,29
sinaliz,29
requisitóri,29
repercut,29
regulamentaçã,29
promulgaÇÃ,29
procediment,29
pretensÃ,29
pede-s,29
pasep,29
ordinÁri,29
operaçã,29
noutr,29
normat,29
net,29
marcel,29
magnitud,29
liquidaÇÃ,29
julho/90,29
itali,29
interromp,29
initi,29
incompatí,29
identif,29
hug,29
horist,29
hermenêu,29
